"2009 Honda Civic Coupé (2 portes) 42,000 Km CarPROOF",8950.00,Il y a moins de 4 heures,/v-autos-camions/ville-de-montreal/2009-honda-civic-coupe-2-portes-42-000-km-carproof/1190250052
"2014 Honda Civic Sedan VITRES ÉLECTRIQUE 52,000KM",9495.00,Il y a moins de 7 heures,/v-autos-camions/laval-rive-nord/2014-honda-civic-sedan-vitres-electrique-52-000km/1187757744
2014 Honda Civic Sedan LX CVT Bluetooth/Transmission *Automatiqu,15988.00,Il y a moins de 9 heures,/v-autos-camions/ouest-de-lile-qc/2014-honda-civic-sedan-lx-cvt-bluetooth-transmission-automatiqu/1182297594
2014 Honda Civic DX*26 000KM*,11695.00,Il y a moins de 9 heures,/v-autos-camions/ville-de-montreal/2014-honda-civic-dx-26-000km/1182225515
2014 HONDA CIVIC LX AIR,10999.00,Il y a moins de 9 heures,/v-autos-camions/longueuil-rive-sud/2014-honda-civic-lx-air/1174152710
2014 Honda Civic Coupé Négociable,14000.00,Il y a moins de 24 heures,/v-autos-camions/ville-de-montreal/2014-honda-civic-coupe-negociable/1190075311
2014 Honda Civic Coupé Négociable,14000.00,hier,/v-autos-camions/ville-de-montreal/2014-honda-civic-coupe-negociable/1190074515
2014 Honda Civic EX*GARANTIE GLOBAL HONDA 04/29/2018 OU 100 000K,16493.00,hier,/v-autos-camions/ville-de-montreal/2014-honda-civic-ex-garantie-global-honda-04-29-2018-ou-100-000k/1190030137
"2009 Honda Civic Coupé (2 portes) 42,000 Km CarPROOF",8950.00,hier,/v-autos-camions/ville-de-montreal/2009-honda-civic-coupe-2-portes-42-000-km-carproof/1190028347
2012 Honda Civic Sdn EX/Toit Ouvrant/Bluetooth/Toute Equipee....,11995.00,hier,/v-autos-camions/ville-de-montreal/2012-honda-civic-sdn-ex-toit-ouvrant-bluetooth-toute-equipee/1190015363
2014 Honda Civic Si + NAV + CAM. RECUL + GARANTIE + TOIT,20900.00,hier,/v-autos-camions/ville-de-montreal/2014-honda-civic-si-nav-cam-recul-garantie-toit/1189390449
2013 Honda Civic EX TOIT OUVRANT MAGS BLUETOOTH,14995.00,hier,/v-autos-camions/longueuil-rive-sud/2013-honda-civic-ex-toit-ouvrant-mags-bluetooth/1185378083
2008 Honda Civic GROUPE ÉLECTRIQUE,3495.00,hier,/v-autos-camions/longueuil-rive-sud/2008-honda-civic-groupe-electrique/1187172648
"HONDA CIVIC LX 4 PORTES, MANUEL",9950.00,hier,/v-autos-camions/laval-rive-nord/honda-civic-lx-4-portes-manuel/1165859193
2014 Honda Civic SI,22990.00,hier,/v-autos-camions/ville-de-montreal/2014-honda-civic-si/1181972149
2014 Honda Civic Coupe LX CVT,15900.00,hier,/v-autos-camions/ouest-de-lile-qc/2014-honda-civic-coupe-lx-cvt/1189941258
Honda Civic Sdn 4dr CVT LX 2014,14500.00,hier,/v-autos-camions/laval-rive-nord/honda-civic-sdn-4dr-cvt-lx-2014/1172869010
2013 Honda Civic Sdn EX + GARANTIE 10ANS / 200 000KM,17495.00,hier,/v-autos-camions/laval-rive-nord/2013-honda-civic-sdn-ex-garantie-10ans-200-000km/1189935476
2014 Honda Civic LX,14990.00,hier,/v-autos-camions/ville-de-montreal/2014-honda-civic-lx/1189935438
Permis de taxi a11 à vendre avec diamond,160000.00,12-août-16,/v-achat-et-vente-divers/ville-de-montreal/permis-de-taxi-a11-a-vendre-avec-diamond/1174952885
Honda civic 2014 Si HFP. Transfert de bail + pneu d'hiver et mag,237.00,12-août-16,/v-autos-camions/laval-rive-nord/honda-civic-2014-si-hfp-transfert-de-bail-pneu-dhiver-et-mag/1189854765
OEM FOG LIGHTS / PHARES ANTIBROUILLARDS EOM.,Sur demande,12-août-16,/v-autres-pieces-et-accessoires/ville-de-montreal/oem-fog-lights-phares-antibrouillards-eom/1189791692
2012 Honda Civic Sdn LX/Manuel/Bluetooth/Toute Equipee.......,7995.00,12-août-16,/v-autos-camions/ville-de-montreal/2012-honda-civic-sdn-lx-manuel-bluetooth-toute-equipee/1183829035
"2014 Honda Civic LX AIR CLIM, GROUPE ELECTRIQUE",14588.00,12-août-16,/v-autos-camions/longueuil-rive-sud/2014-honda-civic-lx-air-clim-groupe-electrique/1151768862
2014 Honda Civic LX,16994.00,12-août-16,/v-autos-camions/ville-de-montreal/2014-honda-civic-lx/1180499836
2014 Honda Civic Sedan EX CVT Toit/Sieges Chauffants/Camera De R,16998.00,12-août-16,/v-autos-camions/ouest-de-lile-qc/2014-honda-civic-sedan-ex-cvt-toit-sieges-chauffants-camera-de-r/1189667278
2014 Honda Civic Touring + GARANTIE 10ANS/200.000KM,18995.00,12-août-16,/v-autos-camions/laval-rive-nord/2014-honda-civic-touring-garantie-10ans-200-000km/1189661620
2014 Honda Civic LX Berline,134.00,11-août-16,/v-autos-camions/laval-rive-nord/2014-honda-civic-lx-berline/1189582351
HONDA CIVIC 2007 AUTOMATIQUE EXTREMENT BIEN ENTRETENUE!,4500.00,11-août-16,/v-autos-camions/ville-de-montreal/honda-civic-2007-automatique-extrement-bien-entretenue/1189576698
Honda civic 2014 Si Hfp. Transfert de bail + pneu d'hiver et mag,237.00,11-août-16,/v-autos-camions/laval-rive-nord/honda-civic-2014-si-hfp-transfert-de-bail-pneu-dhiver-et-mag/1189555397
2014 HONDA CIVIC TOURING CUIR/TOIT/GPS/MAGS,18995.00,11-août-16,/v-autos-camions/ville-de-montreal/2014-honda-civic-touring-cuir-toit-gps-mags/1167020500
2014 Honda Civic Si Coupé 1000$ cash incitatif,119.28,11-août-16,/v-autos-camions/longueuil-rive-sud/2014-honda-civic-si-coupe-1000-cash-incitatif/1189447810
Honda Civic Sdn 4dr CVT LX 2014,14700.00,11-août-16,/v-autos-camions/laval-rive-nord/honda-civic-sdn-4dr-cvt-lx-2014/1170377915
HONDA CIVIC EX 2014 COUPE 2 PORTES TRANSMISSION CVT ÉCO.,299.99,10-août-16,/v-autos-camions/laval-rive-nord/honda-civic-ex-2014-coupe-2-portes-transmission-cvt-eco/1189356791
2014 Honda Civic Berline,14900.00,10-août-16,/v-autos-camions/ville-de-montreal/2014-honda-civic-berline/1189271518
2014 Honda Civic,13994.00,10-août-16,/v-autos-camions/longueuil-rive-sud/2014-honda-civic/1189254928
ACURA ILX HONDA CIVIC 2012-2014 A/C COMPRESSOR 38800-R1A-A010,320.00,10-août-16,/v-autres-pieces-et-accessoires/ville-de-montreal/acura-ilx-honda-civic-2012-2014-a-c-compressor-38800-r1a-a010/1125014371
2014 Honda Civic SI COUPE - CAMERA DE RECUL - TOIT OUVRANT,20985.00,10-août-16,/v-autos-camions/longueuil-rive-sud/2014-honda-civic-si-coupe-camera-de-recul-toit-ouvrant/1189163968
Taxi a louer a11 avec diamond shift jour 300$,300.00,10-août-16,/v-achat-et-vente-divers/laval-rive-nord/taxi-a-louer-a11-avec-diamond-shift-jour-300/1189150781
